,HGNC ID,Approved symbol,Approved name,Ensembl gene ID,UCSC gene ID
35473,HGNC:53723,SELENOTP2,selenoprotein T pseudogene 2,ENSG00000271585,
35474,HGNC:30399,SELENOV,selenoprotein V,ENSG00000186838,
35475,HGNC:10752,SELENOW,selenoprotein W,ENSG00000178980,uc021uwp.2
35476,HGNC:10753,SELENOWP1,selenoprotein W pseudogene 1,ENSG00000215900,
35477,HGNC:10720,SELL,selectin L,ENSG00000188404,uc001ggk.4
35478,HGNC:10721,SELP,selectin P,ENSG00000174175,uc001ggi.5
35479,HGNC:10722,SELPLG,selectin P ligand,ENSG00000110876,uc001tni.4
35480,HGNC:10845,SEM1,SEM1 26S proteasome subunit,ENSG00000127922,uc003uoi.4
35481,HGNC:24454,SEM1P1,SEM1 pseudogene 1,ENSG00000214857,
35482,HGNC:10723,SEMA3A,semaphorin 3A,ENSG00000075213,uc003uhz.4
35483,HGNC:10724,SEMA3B,semaphorin 3B,ENSG00000012171,uc032rmz.2
35484,HGNC:49096,SEMA3B-AS1,SEMA3B antisense RNA 1 (head to head),ENSG00000232352,
35485,HGNC:10725,SEMA3C,semaphorin 3C,ENSG00000075223,uc064evu.1
35486,HGNC:10726,SEMA3D,semaphorin 3D,ENSG00000153993,uc003uic.4
35487,HGNC:10727,SEMA3E,semaphorin 3E,ENSG00000170381,uc003uhy.3
35488,HGNC:10728,SEMA3F,semaphorin 3F,ENSG00000001617,uc003cyj.4
35489,HGNC:40518,SEMA3F-AS1,SEMA3F antisense RNA 1,ENSG00000235016,
35490,HGNC:30400,SEMA3G,semaphorin 3G,ENSG00000010319,uc003dea.2
35491,HGNC:10729,SEMA4A,semaphorin 4A,ENSG00000196189,uc001fnl.4
35492,HGNC:10730,SEMA4B,semaphorin 4B,ENSG00000185033,uc002boy.4
35493,HGNC:10731,SEMA4C,semaphorin 4C,ENSG00000168758,uc002sxh.5
35494,HGNC:10732,SEMA4D,semaphorin 4D,ENSG00000187764,uc064ueq.1
35495,HGNC:10734,SEMA4F,ssemaphorin 4F,ENSG00000135622,uc002sna.3
35496,HGNC:10735,SEMA4G,semaphorin 4G,ENSG00000095539,uc001krw.3
35497,HGNC:10736,SEMA5A,semaphorin 5A,ENSG00000112902,uc003jek.3
35498,HGNC:52973,SEMA5A-AS1,SEMA5A antisense RNA 1,ENSG00000251370,
35499,HGNC:10737,SEMA5B,semaphorin 5B,ENSG00000082684,uc003efz.3
35500,HGNC:10738,SEMA6A,semaphorin 6A,ENSG00000092421,uc010jck.4
35501,HGNC:51110,SEMA6A-AS1,SEMA6A antisense RNA 1,ENSG00000248445,
35502,HGNC:52754,SEMA6A-AS2,SEMA6A antisense RNA 2,ENSG00000249167,
35503,HGNC:10739,SEMA6B,semaphorin 6B,ENSG00000167680,uc010dud.3
35504,HGNC:10740,SEMA6C,semaphorin 6C,ENSG00000143434,uc001ewv.4
35505,HGNC:16770,SEMA6D,semaphorin 6D,ENSG00000137872,uc001zvy.3
35506,HGNC:10741,SEMA7A,semaphorin 7A (John Milton Hagen blood group),ENSG00000138623,uc002axv.4
35507,HGNC:10742,SEMG1,semenogelin 1,ENSG00000124233,uc002xni.3
35508,HGNC:10743,SEMG2,semenogelin 2,ENSG00000124157,uc002xnk.4
35509,HGNC:10745,SEN2,senescence (cellular)-related 2,,
35510,HGNC:10746,SEN3,senescence (cellular)-related 3,,
35511,HGNC:10747,SEN6,senescence (cellular)-related 6,,
35512,HGNC:10748,SEN6A,senescence (cellular)-related 6A,,
35513,HGNC:10749,SEN6B,senescence (cellular)-related 6B,,
35514,HGNC:44177,SENCR,smooth muscle and endothelial cell enriched migration/differentiation-associated lncRNA,ENSG00000254703,
35515,HGNC:17927,SENP1,SUMO specific peptidase 1,ENSG00000079387,uc001rqx.5
35516,HGNC:23116,SENP2,SUMO specific peptidase 2,ENSG00000163904,uc003fpn.4
35517,HGNC:17862,SENP3,SUMO specific peptidase 3,ENSG00000161956,uc032esp.2
35518,HGNC:49182,SENP3-EIF4A1,SENP3-EIF4A1 readthrough (NMD candidate),ENSG00000277957,
35519,HGNC:28407,SENP5,SUMO specific peptidase 5,ENSG00000119231,uc003fwz.5
35520,HGNC:20944,SENP6,SUMO specific peptidase 6,ENSG00000112701,uc003pie.5
35521,HGNC:30402,SENP7,SUMO specific peptidase 7,ENSG00000138468,uc003dut.5
35522,HGNC:22992,SENP8,"SUMO peptidase family member, NEDD8 specific",ENSG00000166192,uc021spq.2
35523,HGNC:19685,SEPHS1,selenophosphate synthetase 1,ENSG00000086475,uc001imk.4
35524,HGNC:42161,SEPHS1P1,selenophosphate synthetase 1 pseudogene 1,ENSG00000182722,
35525,HGNC:42162,SEPHS1P2,selenophosphate synthetase 1 pseudogene 2,ENSG00000258787,
35526,HGNC:42163,SEPHS1P3,selenophosphate synthetase 1 pseudogene 3,,
35527,HGNC:42169,SEPHS1P4,selenophosphate synthetase 1 pseudogene 4,ENSG00000230146,
35528,HGNC:42168,SEPHS1P6,selenophosphate synthetase 1 pseudogene 6,ENSG00000213938,
35529,HGNC:42167,SEPHS1P7,selenophosphate synthetase 1 pseudogene 7,ENSG00000231926,
35530,HGNC:19686,SEPHS2,selenophosphate synthetase 2,ENSG00000179918,uc284nvr.1
35531,HGNC:42165,SEPHS2P1,selenophosphate synthetase 2 pseudogene 1,ENSG00000250247,
35532,HGNC:30605,SEPSECS,Sep (O-phosphoserine) tRNA:Sec (selenocysteine) tRNA synthase,ENSG00000109618,uc003grg.4
35533,HGNC:27737,SEPSECS-AS1,SEPSECS antisense RNA 1 (head to head),ENSG00000281501,
35534,HGNC:2879,SEPTIN1,septin 1,ENSG00000180096,uc002dxy.5
35535,HGNC:7729,SEPTIN2,septin 2,ENSG00000168385,uc002wbd.5
35536,HGNC:40017,SEPTIN2P1,septin 2 pseudogene 1,ENSG00000227850,
35537,HGNC:10750,SEPTIN3,septin 3,ENSG00000100167,uc003bbr.5
35538,HGNC:9165,SEPTIN4,septin 4,ENSG00000108387,uc010wnx.3
35539,HGNC:51345,SEPTIN4-AS1,SEPTIN4 antisense RNA 1,ENSG00000264672,
35540,HGNC:9164,SEPTIN5,septin 5,ENSG00000184702,uc002zpv.3
35541,HGNC:15848,SEPTIN6,septin 6,ENSG00000125354,uc004ert.4
35542,HGNC:1717,SEPTIN7,septin 7,ENSG00000122545,uc064ctx.2
35543,HGNC:51153,SEPTIN7-DT,SEPTIN7 divergent transcript,ENSG00000228878,
35544,HGNC:19926,SEPTIN7P1,septin 7 pseudogene 1,ENSG00000259090,
35545,HGNC:32339,SEPTIN7P2,septin 7 pseudogene 2,ENSG00000214765,
35546,HGNC:38038,SEPTIN7P3,septin 7 pseudogene 3,ENSG00000226102,
35547,HGNC:38039,SEPTIN7P4,septin 7 pseudogene 4,ENSG00000240651,
35548,HGNC:38041,SEPTIN7P5,septin 7 pseudogene 5,ENSG00000164740,
35549,HGNC:38042,SEPTIN7P6,septin 7 pseudogene 6,ENSG00000241007,
35550,HGNC:38043,SEPTIN7P7,septin 7 pseudogene 7,ENSG00000229897,
35551,HGNC:38044,SEPTIN7P8,septin 7 pseudogene 8,ENSG00000229000,
35552,HGNC:30810,SEPTIN7P9,septin 7 pseudogene 9,ENSG00000120555,
35553,HGNC:55089,SEPTIN7P10,septin 7 pseudogene 10,ENSG00000248885,
35554,HGNC:55090,SEPTIN7P11,septin 7 pseudogene 11,ENSG00000255042,
35555,HGNC:55091,SEPTIN7P12,septin 7 pseudogene 12,ENSG00000275562,
35556,HGNC:55092,SEPTIN7P13,septin 7 pseudogene 13,ENSG00000185495,
35557,HGNC:44219,SEPTIN7P14,septin 7 pseudogene 14,ENSG00000245958,
35558,HGNC:55096,SEPTIN7P15,septin 7 pseudogene 15,ENSG00000275061,
35559,HGNC:16511,SEPTIN8,septin 8,ENSG00000164402,uc003kxs.2
35560,HGNC:7323,SEPTIN9,septin 9,ENSG00000184640,uc002jts.5
35561,HGNC:52818,SEPTIN9-DT,SEPTIN9 divergent transcript,ENSG00000263718,
35562,HGNC:14349,SEPTIN10,septin 10,ENSG00000186522,uc002tex.5
35563,HGNC:40018,SEPTIN10P1,septin 10 pseudogene 1,ENSG00000253541,
35564,HGNC:25589,SEPTIN11,septin 11,ENSG00000138758,uc003hkj.4
35565,HGNC:26348,SEPTIN12,septin 12,ENSG00000140623,uc002cxq.4
35566,HGNC:33280,SEPTIN14,septin 14,ENSG00000154997,uc003tqz.2
35567,HGNC:51685,SEPTIN14P1,septin 14 pseudogene 1,ENSG00000231523,
35568,HGNC:51686,SEPTIN14P2,septin 14 pseudogene 2,ENSG00000244528,
35569,HGNC:51687,SEPTIN14P3,septin 14 pseudogene 3,ENSG00000226008,
35570,HGNC:51688,SEPTIN14P4,septin 14 pseudogene 4,ENSG00000251155,
35571,HGNC:51689,SEPTIN14P5,septin 14 pseudogene 5,ENSG00000250765,
35572,HGNC:51690,SEPTIN14P6,septin 14 pseudogene 6,,
35573,HGNC:51691,SEPTIN14P7,septin 14 pseudogene 7,,
35574,HGNC:51692,SEPTIN14P8,septin 14 pseudogene 8,ENSG00000255464,
35575,HGNC:51697,SEPTIN14P10,septin 14 pseudogene 10,,
35576,HGNC:51698,SEPTIN14P11,septin 14 pseudogene 11,,
35577,HGNC:51699,SEPTIN14P12,septin 14 pseudogene 12,ENSG00000235748,
35578,HGNC:51700,SEPTIN14P13,septin 14 pseudogene 13,ENSG00000224813,
35579,HGNC:51701,SEPTIN14P14,septin 14 pseudogene 14,,
35580,HGNC:51702,SEPTIN14P15,septin 14 pseudogene 15,,
35581,HGNC:51704,SEPTIN14P16,septin 14 pseudogene 16,,
35582,HGNC:51703,SEPTIN14P17,septin 14 pseudogene 17,ENSG00000274886,
35583,HGNC:51705,SEPTIN14P18,septin 14 pseudogene 18,,
35584,HGNC:51707,SEPTIN14P19,septin 14 pseudogene 19,ENSG00000281379,
35585,HGNC:51706,SEPTIN14P20,septin 14 pseudogene 20,,
35586,HGNC:51712,SEPTIN14P21,septin 14 pseudogene 21,ENSG00000231512,
35587,HGNC:51708,SEPTIN14P22,septin 14 pseudogene 22,,
35588,HGNC:51709,SEPTIN14P23,septin 14 pseudogene 23,,
35589,HGNC:51710,SEPTIN14P24,septin 14 pseudogene 24,ENSG00000231299,
35590,HGNC:21061,SERAC1,serine active site containing 1,ENSG00000122335,uc003qrc.3
35591,HGNC:17860,SERBP1,SERPINE1 mRNA binding protein 1,ENSG00000142864,uc001ddy.4
35592,HGNC:32247,SERBP1P1,SERPINE1 mRNA binding protein 1 pseudogene 1,ENSG00000213740,
35593,HGNC:23967,SERBP1P2,SERPINE1 mRNA binding protein 1 pseudogene 2,ENSG00000225878,
35594,HGNC:44630,SERBP1P3,SERPINE1 mRNA binding protein 1 pseudogene 3,ENSG00000242142,
35595,HGNC:44631,SERBP1P4,SERPINE1 mRNA binding protein 1 pseudogene 4,ENSG00000230275,
35596,HGNC:44632,SERBP1P5,SERPINE1 mRNA binding protein 1 pseudogene 5,ENSG00000249565,
35597,HGNC:44635,SERBP1P6,SERPINE1 mRNA binding protein 1 pseudogene 6,ENSG00000248873,
35598,HGNC:10755,SERF1A,small EDRK-rich factor 1A,ENSG00000172058,uc003mqa.4
35599,HGNC:44061,SERF1AP1,small EDRK-rich factor 1A pseudogene 1,ENSG00000250813,
35600,HGNC:10756,SERF1B,small EDRK-rich factor 1B,ENSG00000205572,uc003jxz.4
35601,HGNC:10757,SERF2,small EDRK-rich factor 2,ENSG00000140264,uc001zsz.5
35602,HGNC:17499,SERGEF,secretion regulating guanine nucleotide exchange factor,ENSG00000129158,uc001mnm.5
35603,HGNC:14408,SERHL,serine hydrolase like (pseudogene),ENSG00000172250,uc011apl.3
35604,HGNC:29446,SERHL2,serine hydrolase like 2,ENSG00000183569,uc003bcr.5
35605,HGNC:13464,SERINC1,serine incorporator 1,ENSG00000111897,uc003pyy.2
35606,HGNC:23231,SERINC2,serine incorporator 2,ENSG00000168528,uc001bst.4
35607,HGNC:11699,SERINC3,serine incorporator 3,ENSG00000132824,uc002xme.4
35608,HGNC:32237,SERINC4,serine incorporator 4,ENSG00000184716,uc031qrp.2
35609,HGNC:18825,SERINC5,serine incorporator 5,ENSG00000164300,uc011ctj.2
35610,HGNC:10759,SERP1,stress associated endoplasmic reticulum protein 1,ENSG00000120742,uc062ozv.1
35611,HGNC:20607,SERP2,stress associated endoplasmic reticulum protein family member 2,ENSG00000151778,uc001uzj.3
35612,HGNC:8941,SERPINA1,serpin family A member 1,ENSG00000197249,uc010auy.3
35613,HGNC:8985,SERPINA2,serpin family A member 2 (gene/pseudogene),ENSG00000258597,
35614,HGNC:16,SERPINA3,serpin family A member 3,ENSG00000196136,uc001yds.4
35615,HGNC:8948,SERPINA4,serpin family A member 4,ENSG00000100665,uc001ydk.5
35616,HGNC:8723,SERPINA5,serpin family A member 5,ENSG00000188488,uc059eta.1
35617,HGNC:1540,SERPINA6,serpin family A member 6,ENSG00000170099,uc001ycv.4
35618,HGNC:11583,SERPINA7,serpin family A member 7,ENSG00000123561,uc004eme.3
35619,HGNC:44398,SERPINA7P1,serpin family A member 7 pseudogene 1,ENSG00000227657,
35620,HGNC:15995,SERPINA9,serpin family A member 9,ENSG00000170054,uc001ydf.4
35621,HGNC:15996,SERPINA10,serpin family A member 10,ENSG00000140093,uc001ycu.6
35622,HGNC:19193,SERPINA11,serpin family A member 11,ENSG00000186910,uc001ydd.2
35623,HGNC:18359,SERPINA12,serpin family A member 12,ENSG00000165953,uc001ydj.3
35624,HGNC:30909,SERPINA13P,"serpin family A member 13, pseudogene",ENSG00000187483,
35625,HGNC:44397,SERPINA15P,"serpin family A member 15, pseudogene",ENSG00000255033,
35626,HGNC:3311,SERPINB1,serpin family B member 1,ENSG00000021355,uc003mub.5
35627,HGNC:8584,SERPINB2,serpin family B member 2,ENSG00000197632,uc002ljo.4
35628,HGNC:8585,SERPINB2L1,SERPINB2-like 1,,
35629,HGNC:8586,SERPINB2L2,SERPINB2-like 2,,
35630,HGNC:10569,SERPINB3,serpin family B member 3,ENSG00000057149,uc002lji.3
35631,HGNC:10570,SERPINB4,serpin family B member 4,ENSG00000206073,uc002ljf.4
35632,HGNC:8949,SERPINB5,serpin family B member 5,ENSG00000206075,uc002liz.5
35633,HGNC:8950,SERPINB6,serpin family B member 6,ENSG00000124570,uc003muo.4
35634,HGNC:13902,SERPINB7,serpin family B member 7,ENSG00000166396,uc002ljl.4
35635,HGNC:8952,SERPINB8,serpin family B member 8,ENSG00000166401,uc002lju.4
35636,HGNC:8953,SERPINB8P1,serpin family B member 8 pseudogene 1,ENSG00000217707,
35637,HGNC:8955,SERPINB9,serpin family B member 9,ENSG00000170542,uc003mug.5
35638,HGNC:28590,SERPINB9P1,serpin family B member 9 pseudogene 1,ENSG00000230438,
35639,HGNC:8942,SERPINB10,serpin family B member 10,ENSG00000242550,uc010xev.3
35640,HGNC:14221,SERPINB11,serpin family B member 11,ENSG00000206072,uc032hfq.2
35641,HGNC:14220,SERPINB12,serpin family B member 12,ENSG00000166634,uc010xen.2
35642,HGNC:8944,SERPINB13,serpin family B member 13,ENSG00000197641,uc002ljc.4
35643,HGNC:775,SERPINC1,serpin family C member 1,ENSG00000117601,uc001gjt.4
35644,HGNC:4838,SERPIND1,serpin family D member 1,ENSG00000099937,uc002ztb.2
35645,HGNC:8583,SERPINE1,serpin family E member 1,ENSG00000106366,uc003uxt.4
35646,HGNC:8951,SERPINE2,serpin family E member 2,ENSG00000135919,uc002vnu.3
35647,HGNC:24774,SERPINE3,serpin family E member 3,ENSG00000253309,uc058xdi.1
35648,HGNC:44400,SERPINE4P,"serpin family E member 4, pseudogene",ENSG00000258624,
35649,HGNC:8824,SERPINF1,serpin family F member 1,ENSG00000132386,uc002ftl.4
35650,HGNC:9075,SERPINF2,serpin family F member 2,ENSG00000167711,uc002ftk.1
35651,HGNC:1228,SERPING1,serpin family G member 1,ENSG00000149131,uc001nkp.2
35652,HGNC:1546,SERPINH1,serpin family H member 1,ENSG00000149257,uc009yug.4
35653,HGNC:19917,SERPINH1P1,serpin family H member 1 pseudogene 1,ENSG00000229207,
35654,HGNC:8943,SERPINI1,serpin family I member 1,ENSG00000163536,uc003ffa.5
35655,HGNC:8945,SERPINI2,serpin family I member 2,ENSG00000114204,uc062psb.1
35656,HGNC:17932,SERTAD1,SERTA domain containing 1,ENSG00000197019,uc002ont.6
35657,HGNC:30784,SERTAD2,SERTA domain containing 2,ENSG00000179833,uc002sde.3
35658,HGNC:17931,SERTAD3,SERTA domain containing 3,ENSG00000167565,uc002onv.5
35659,HGNC:55281,SERTAD3-AS1,SERTAD3 antisense RNA 1,ENSG00000268366,
35660,HGNC:25236,SERTAD4,SERTA domain containing 4,ENSG00000082497,uc001hhy.4
35661,HGNC:32019,SERTAD4-AS1,SERTAD4 antisense RNA 1,ENSG00000203706,uc001hhx.6
35662,HGNC:33792,SERTM1,serine rich and transmembrane domain containing 1,ENSG00000180440,uc001uvt.5
35663,HGNC:48576,SERTM2,serine rich and transmembrane domain containing 2,ENSG00000260802,
35664,HGNC:21595,SESN1,sestrin 1,ENSG00000080546,uc003psu.4
35665,HGNC:20746,SESN2,sestrin 2,ENSG00000130766,uc001bps.4
35666,HGNC:23060,SESN3,sestrin 3,ENSG00000149212,uc001pfj.6
35667,HGNC:18379,SESTD1,SEC14 and spectrin domain containing 1,ENSG00000187231,uc002uni.5
35668,HGNC:10760,SET,SET nuclear proto-oncogene,ENSG00000119335,uc004bvu.5
35669,HGNC:15573,SETBP1,SET binding protein 1,ENSG00000152217,uc010dni.3
35670,HGNC:54819,SETBP1-DT,SETBP1 divergent transcript,ENSG00000267414,
35671,HGNC:29010,SETD1A,"SET domain containing 1A, histone lysine methyltransferase",ENSG00000099381,uc002ead.2
35672,HGNC:29187,SETD1B,"SET domain containing 1B, histone lysine methyltransferase",ENSG00000139718,uc058ujh.1
35673,HGNC:18420,SETD2,"SET domain containing 2, histone lysine methyltransferase",ENSG00000181555,uc003cqs.4
35674,HGNC:20493,SETD3,"SET domain containing 3, actin histidine methyltransferase",ENSG00000183576,uc001ygc.4
35675,HGNC:1258,SETD4,SET domain containing 4,ENSG00000185917,uc021wiy.3
35676,HGNC:40104,SETD4-AS1,SETD4 antisense RNA 1,ENSG00000236677,
35677,HGNC:25566,SETD5,SET domain containing 5,ENSG00000168137,uc003brt.3
35678,HGNC:26116,SETD6,"SET domain containing 6, protein lysine methyltransferase",ENSG00000103037,uc002enr.4
35679,HGNC:51596,SETD6P1,SET domain containing 6 pseudogene 1,ENSG00000236877,
35680,HGNC:30412,SETD7,"SET domain containing 7, histone lysine methyltransferase",ENSG00000145391,uc003ihw.4
35681,HGNC:28508,SETD9,SET domain containing 9,ENSG00000155542,uc003jqx.4
35682,HGNC:10761,SETDB1,SET domain bifurcated histone lysine methyltransferase 1,ENSG00000143379,uc001evv.3
35683,HGNC:20263,SETDB2,SET domain bifurcated histone lysine methyltransferase 2,ENSG00000136169,uc001vcz.4
35684,HGNC:10762,SETMAR,SET domain and mariner transposase fusion gene,ENSG00000170364,uc011asp.3
35685,HGNC:19279,SETP1,SET pseudogene 1,ENSG00000258863,
35686,HGNC:20032,SETP2,SET pseudogene 2,ENSG00000258893,
35687,HGNC:31115,SETP3,SET pseudogene 3,ENSG00000266648,
35688,HGNC:42923,SETP4,SET pseudogene 4,ENSG00000237211,
35689,HGNC:42924,SETP5,SET pseudogene 5,ENSG00000233998,
35690,HGNC:42925,SETP6,SET pseudogene 6,ENSG00000241319,
35691,HGNC:42926,SETP7,SET pseudogene 7,ENSG00000257444,
35692,HGNC:42927,SETP8,SET pseudogene 8,ENSG00000213526,
35693,HGNC:42928,SETP9,SET pseudogene 9,ENSG00000235101,
35694,HGNC:42929,SETP10,SET pseudogene 10,ENSG00000231905,
35695,HGNC:42930,SETP11,SET pseudogene 11,ENSG00000239570,
35696,HGNC:42931,SETP12,SET pseudogene 12,ENSG00000251609,
35697,HGNC:42933,SETP14,SET pseudogene 14,ENSG00000240489,
35698,HGNC:42934,SETP15,SET pseudogene 15,ENSG00000226536,
35699,HGNC:42935,SETP16,SET pseudogene 16,ENSG00000254621,
35700,HGNC:42936,SETP17,SET pseudogene 17,ENSG00000255222,
35701,HGNC:42939,SETP20,SET pseudogene 20,ENSG00000225094,
35702,HGNC:42940,SETP21,SET pseudogene 21,ENSG00000214244,
35703,HGNC:42941,SETP22,SET pseudogene 22,ENSG00000213701,
35704,HGNC:42937,SETSIP,SET like protein,ENSG00000230667,
35705,HGNC:445,SETX,senataxin,ENSG00000107290,uc004cbk.4
35706,HGNC:15955,SEZ6,seizure related 6 homolog,ENSG00000063015,uc002hdp.3
35707,HGNC:10763,SEZ6L,seizure related 6 homolog like,ENSG00000100095,uc003acb.4
35708,HGNC:40521,SEZ6L-AS1,SEZ6L antisense RNA 1,ENSG00000224192,
35709,HGNC:30844,SEZ6L2,seizure related 6 homolog like 2,ENSG00000174938,uc002dup.5
35710,HGNC:10764,SF,Stoltzfus blood group,,
35711,HGNC:12950,SF1,splicing factor 1,ENSG00000168066,uc001obc.3
35712,HGNC:55278,SF1-DT,SF1 divergent transcript,ENSG00000269038,
35713,HGNC:10765,SF3A1,splicing factor 3a subunit 1,ENSG00000099995,uc003ahl.4
35714,HGNC:10766,SF3A2,splicing factor 3a subunit 2,ENSG00000104897,uc002lvg.4
35715,HGNC:10767,SF3A3,splicing factor 3a subunit 3,ENSG00000183431,uc001cci.4
35716,HGNC:16576,SF3A3P1,"splicing factor 3a, subunit 3 pseudogene 1",ENSG00000230568,
35717,HGNC:23277,SF3A3P2,"splicing factor 3a, subunit 3 pseudogene 2",ENSG00000254449,
35718,HGNC:10768,SF3B1,splicing factor 3b subunit 1,ENSG00000115524,uc002uue.4
35719,HGNC:10769,SF3B2,splicing factor 3b subunit 2,ENSG00000087365,uc001ogy.2
35720,HGNC:10770,SF3B3,splicing factor 3b subunit 3,ENSG00000189091,uc002ezf.3
35721,HGNC:10771,SF3B4,splicing factor 3b subunit 4,ENSG00000143368,uc001etk.3
35722,HGNC:19821,SF3B4P1,"splicing factor 3b, subunit 4 pseudogene 1",ENSG00000258988,
35723,HGNC:21083,SF3B5,splicing factor 3b subunit 5,ENSG00000169976,uc003qkr.2
35724,HGNC:30096,SF3B6,splicing factor 3b subunit 6,ENSG00000115128,
35725,HGNC:29064,SFI1,SFI1 centrin binding protein,ENSG00000198089,uc003ale.5
35726,HGNC:20255,SFMBT1,Scm like with four mbt domains 1,ENSG00000163935,uc003dgh.4
35727,HGNC:20256,SFMBT2,Scm like with four mbt domains 2,ENSG00000198879,uc001ijn.2
35728,HGNC:10773,SFN,stratifin,ENSG00000175793,uc001bnc.2
35729,HGNC:10774,SFPQ,splicing factor proline and glutamine rich,ENSG00000116560,uc001bys.4
35730,HGNC:10775,SFPQP1,splicing factor proline and glutamine rich pseudogene 1,ENSG00000224035,
35731,HGNC:29574,SFR1,SWI5 dependent homologous recombination repair protein 1,ENSG00000156384,uc001kxu.4
35732,HGNC:51531,SFR1P1,SFR1 pseudogene 1,ENSG00000227541,
35733,HGNC:51532,SFR1P2,SFR1 pseudogene 2,ENSG00000223707,
35734,HGNC:10776,SFRP1,secreted frizzled related protein 1,ENSG00000104332,uc003xnt.4
35735,HGNC:10777,SFRP2,secreted frizzled related protein 2,ENSG00000145423,uc003inv.2
35736,HGNC:10778,SFRP4,secreted frizzled related protein 4,ENSG00000106483,uc003tfo.5
35737,HGNC:10779,SFRP5,secreted frizzled related protein 5,ENSG00000120057,uc001kor.5
35738,HGNC:10790,SFSWAP,splicing factor SWAP,ENSG00000061936,uc001uja.3
35739,HGNC:21102,SFT2D1,SFT2 domain containing 1,ENSG00000198818,uc003qux.4
35740,HGNC:25140,SFT2D2,SFT2 domain containing 2,ENSG00000213064,uc001gfk.3
35741,HGNC:28767,SFT2D3,SFT2 domain containing 3,ENSG00000173349,uc002tpf.4
35742,HGNC:18383,SFTA1P,"surfactant associated 1, lncRNA",ENSG00000225383,uc001ikf.1
35743,HGNC:18386,SFTA2,surfactant associated 2,ENSG00000196260,uc003nsf.4
35744,HGNC:18387,SFTA3,surfactant associated 3,ENSG00000229415,uc001wtr.4
35745,HGNC:10798,SFTPA1,surfactant protein A1,ENSG00000122852,uc001kar.4
35746,HGNC:10799,SFTPA2,surfactant protein A2,ENSG00000185303,uc001kal.5
35747,HGNC:10800,SFTPA3P,"surfactant protein A3, pseudogene",ENSG00000225827,
35748,HGNC:10801,SFTPB,surfactant protein B,ENSG00000168878,uc002sqh.4
35749,HGNC:10802,SFTPC,surfactant protein C,ENSG00000168484,uc003xaz.4
35750,HGNC:10803,SFTPD,surfactant protein D,ENSG00000133661,uc001kbh.4
35751,HGNC:51589,SFTPD-AS1,SFTPD antisense RNA 1,ENSG00000273372,
35752,HGNC:18388,SFTPI,surfactant associated protein I,,
35753,HGNC:16085,SFXN1,sideroflexin 1,ENSG00000164466,uc003mda.3
35754,HGNC:16086,SFXN2,sideroflexin 2,ENSG00000156398,uc001kwb.3
35755,HGNC:16087,SFXN3,sideroflexin 3,ENSG00000107819,uc001ksp.4
35756,HGNC:16088,SFXN4,sideroflexin 4,ENSG00000183605,uc001leb.4
35757,HGNC:54574,SFXN4P1,SFXN4 pseudogene 1,ENSG00000270390,
35758,HGNC:16073,SFXN5,sideroflexin 5,ENSG00000144040,uc002siq.3
35759,HGNC:10805,SGCA,sarcoglycan alpha,ENSG00000108823,uc002iqi.4
35760,HGNC:10806,SGCB,sarcoglycan beta,ENSG00000163069,uc003gzj.3
